placement,group,comp,grp_count,grp_placement,mode
3,9,"LeeSin, Malphite, Yasuo, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"Jax, LeeSin, Malphite, Sejuani",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Sejuani, Urgot, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"Alistar, LeeSin, Malphite, Nunu, Sejuani, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Nilah, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Yasuo, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Sejuani, Yasuo, Zac",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Sejuani, Urgot, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Yasuo, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Nunu, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Mordekaiser, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"Alistar, LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"Alistar, LeeSin, Malphite, Sejuani, Vayne, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"Ezreal, LeeSin, Malphite, Vayne, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Nunu, Vi, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Sejuani, Vayne, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"Fiora, LeeSin, Malphite, Nilah, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Senna, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Mordekaiser, Nunu, Sejuani, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Riven, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Sejuani, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"Jax, LeeSin, Malphite",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Vayne, Yasuo, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Vayne, Yasuo, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"Alistar, Fiora, LeeSin, Malphite, Vi, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Senna, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Nunu, Senna, Vayne",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Sejuani, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Yasuo, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"Kaisa, LeeSin, Malphite, Sejuani, Yasuo, Zac",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Vayne, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, MissFortune, Riven",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Sejuani, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Sejuani, Vayne, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"AurelionSol, LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"Fiora, LeeSin, Malphite, Nilah, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Yasuo, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Nunu, Urgot, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"Draven, Jax, LeeSin, Malphite, Rell",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Sejuani, Vi, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"Alistar, LeeSin, Malphite, Vayne",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"Fiora, Malphite, Nilah, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Sejuani, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Yasuo, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Sejuani, Velkoz",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"Chogath, LeeSin, Malphite, Yasuo, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Rammus",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Sejuani, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Sejuani, Vayne, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Sejuani, Vayne, Yasuo, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Yasuo, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Mordekaiser, Vayne, Yasuo, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Riven, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Sejuani, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"Fiora, LeeSin, Malphite, Sejuani, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"Ezreal, Kaisa, LeeSin, Malphite, Sejuani, Vayne",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Sejuani, Vayne",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Vayne",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"Jax, LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Sejuani",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Yuumi, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Sejuani, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Sejuani, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Vayne, Yasuo, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Sejuani, Yasuo, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"Alistar, LeeSin, Leona, Malphite, Sejuani, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Vi, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Mordekaiser, Sejuani",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"Fiora, LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"LeeSin, Malphite, Urgot, Vayne, Yasuo, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"LeeSin, Malphite, Sejuani",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Sejuani, Vayne",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"Alistar, LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"Jax, LeeSin, Malphite, Sejuani, Vayne",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"Kaisa, LeeSin, Malphite, Vayne, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Vayne, Yasuo, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
6,9,"Alistar, Ezreal, LeeSin, Malphite, Vayne, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"Janna, LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
1,9,"LeeSin, Malphite, Sejuani, Syndra, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
4,9,"LeeSin, Malphite, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"Aphelios, LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"LeeSin, Malphite, Sejuani, Vi, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"Alistar, Ekko, LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
1,9,"Kaisa, LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Sona, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
8,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"LeeSin, Malphite, Senna, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
8,9,"LeeSin, Malphite, Senna",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Sejuani",498,4.49,"LeeSin, Malphite, Yasuo"
1,9,"LeeSin, Malphite, Vayne, Yasuo, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"LeeSin, Malphite, Yasuo, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
1,9,"LeeSin, Malphite, Sejuani, Yasuo, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"LeeSin, Malphite, Sejuani, Yasuo, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"LeeSin, Malphite, Sejuani, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
1,9,"LeeSin, Malphite, Sejuani, Vayne",498,4.49,"LeeSin, Malphite, Yasuo"
8,9,"LeeSin, Malphite",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"Alistar, LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"Chogath, LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
8,9,"Draven, LeeSin, Malphite, Sett",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"Jax, LeeSin, Malphite, Sejuani",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"Draven, Jax, LeeSin, Malphite",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"Jax, LeeSin, Malphite, Sejuani",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"Alistar, Ezreal, LeeSin, Malphite, Sona, Vayne, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"LeeSin, Malphite, Vayne, Yasuo, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
8,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
1,9,"Camille, Leblanc, LeeSin, Malphite, Viego, Zoe",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"Alistar, LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"Alistar, LeeSin, Malphite, Sejuani, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
8,9,"LeeSin, Malphite, Sejuani, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
1,9,"Ezreal, LeeSin, Malphite, Yasuo, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
1,9,"LeeSin, Leona, Malphite, Sejuani, Vi, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
1,9,"LeeSin, Malphite, Sejuani, Vayne, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
8,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
1,9,"LeeSin, Malphite, Sejuani, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"LeeSin, Malphite, Vayne, Yasuo, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"LeeSin, Malphite, Vayne, Yasuo, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"LeeSin, Malphite, Vayne",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"Draven, Jax, LeeSin, Malphite",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"Ezreal, LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"LeeSin, Malphite, Vayne, Yasuo, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"Alistar, Fiora, LeeSin, Malphite, Sona, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"Alistar, LeeSin, Malphite",498,4.49,"LeeSin, Malphite, Yasuo"
1,9,"Ezreal, Kaisa, LeeSin, Malphite, Yasuo, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
1,9,"Fiora, LeeSin, Malphite, Yasuo, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
8,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
8,9,"LeeSin, Malphite, Sejuani",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"LeeSin, Malphite, Vi, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"LeeSin, Malphite, Vayne, Yasuo, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
8,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
2,9,"LeeSin, Malphite, Sejuani, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
8,9,"LeeSin, Malphite, Yasuo, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
8,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
8,9,"LeeSin, Malphite",498,4.49,"LeeSin, Malphite, Yasuo"
1,9,"Alistar, Ezreal, LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
1,9,"LeeSin, Malphite, Sejuani, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"Fiora, LeeSin, Malphite, Nilah, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Senna",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"LeeSin, Malphite, Nilah, Yasuo, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"LeeSin, Malphite, Nilah, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
8,9,"LeeSin, Malphite",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"Ezreal, LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Riven",498,4.49,"LeeSin, Malphite, Yasuo"
8,9,"LeeSin, Malphite, Vayne, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"LeeSin, Malphite, Yasuo, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"Alistar, Malphite, Vayne, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"LeeSin, Malphite, Nilah, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
1,9,"LeeSin, Malphite, Yasuo, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"LeeSin, Malphite, Mordekaiser, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"Fiora, LeeSin, Malphite, Sejuani, Vayne, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"LeeSin, Malphite, Sejuani, Yasuo, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
7,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"LeeSin, Malphite, Vayne, Yasuo, Zed",498,4.49,"LeeSin, Malphite, Yasuo"
1,9,"LeeSin, Malphite, Vayne, Yasuo, Yuumi",498,4.49,"LeeSin, Malphite, Yasuo"
8,9,"LeeSin, Malphite, MissFortune, Riven",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"LeeSin, Malphite, Sejuani, Vi, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"Chogath, LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
8,9,"Jax, LeeSin, Malphite",498,4.49,"LeeSin, Malphite, Yasuo"
1,9,"LeeSin, Sejuani, Velkoz, Vi, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"Chogath, LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"Ezreal, LeeSin, Malphite, Riven, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"LeeSin, Malphite, Sejuani, Vayne, Vi",498,4.49,"LeeSin, Malphite, Yasuo"
3,9,"Kaisa, LeeSin, Malphite, Senna",498,4.49,"LeeSin, Malphite, Yasuo"
5,9,"LeeSin, Malphite, Yasuo",498,4.49,"LeeSin, Malphite, Yasuo"
7,10,"Alistar, Kaisa, Nilah, Rell, Syndra, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
8,10,"Alistar, Annie, Ekko, Rell, Sona, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
8,10,"Alistar, Ekko, Rell, Sona, Syndra, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
4,10,"Alistar, Ekko, Jinx, Leona, Nilah, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
6,10,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
6,10,"Alistar, Annie, Ekko, Rell, Sona, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
5,10,"Alistar, Annie, Leblanc, Nilah, Sona, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
6,10,"Alistar, Annie, Ekko, Nilah, Sona, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
2,10,"Alistar, Ekko, Nilah, Sona, Syndra, Taliyah, Urgot, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
4,10,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
5,10,"Alistar, Annie, Ekko, Rell, Sona, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
8,10,"Annie, Nunu, Rell, Sona, Soraka, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
6,10,"Alistar, Annie, Ekko, Nilah, Syndra, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
7,10,"Alistar, Ekko, Kaisa, Nilah, Rell, Taliyah",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
4,10,"Annie, Ekko, Nunu, Sona, Syndra, Taliyah, Vi, Zoe",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
5,10,"Alistar, Annie, Ekko, Leblanc, Syndra, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
8,10,"Alistar, Annie, Ekko, Sona, Soraka, Syndra, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
7,10,"Annie, Leblanc, Sona, Soraka, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
3,10,"Alistar, Ekko, Rell, Syndra, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
8,10,"Annie, Kaisa, Leblanc, Nilah, Sona, Soraka, Taliyah",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
7,10,"Annie, Ekko, Leblanc, Nilah, Sona, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
6,10,"Alistar, Annie, Ekko, Syndra, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
7,10,"Annie, Ekko, Leblanc, Rell, Sona, Syndra, Taliyah",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
5,10,"Alistar, Annie, Nunu, Rell, Sona, Syndra, Taliyah",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
6,10,"Alistar, AurelionSol, Ekko, Sejuani, Sona, Syndra, Taliyah, Vi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
7,10,"Annie, Ekko, Rell, Syndra, Taliyah, Yuumi, Zoe",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
8,10,"Annie, Nilah, Sona, Syndra, Taliyah, Yuumi, Zoe",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
2,10,"Alistar, Annie, Ekko, Leblanc, Sona, Soraka, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
3,10,"Alistar, Annie, Ekko, Janna, Syndra, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
5,10,"Alistar, Annie, Ekko, Leblanc, Soraka, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
1,10,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
4,10,"Alistar, Annie, Ekko, Leblanc, Sona, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
5,10,"Alistar, Ekko, Kaisa, Nilah, Rell, Syndra, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
8,10,"Annie, Leblanc, LeeSin, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
6,10,"Alistar, Annie, Ekko, Rell, Sett, Syndra, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
5,10,"Alistar, Annie, Leblanc, MissFortune, Sona, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
4,10,"Alistar, Annie, Ekko, Nilah, Syndra, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
8,10,"Alistar, Ekko, Nilah, Rell, Syndra, Taliyah, Zoe",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
8,10,"Alistar, Ekko, Nilah, Taliyah, Vi, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
4,10,"Annie, Leblanc, Rell, Sona, Soraka, Taliyah",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
7,10,"Alistar, Annie, Ekko, Rell, Syndra, Taliyah, Yuumi",185,5.18,"Alistar, Annie, Ekko, Sona, Syndra, Taliyah, Yuumi"
